apps/frappe/frappe/share.py +136,No permission to {0} {1} {2},
apps/frappe/frappe/public/js/frappe/list/list_sidebar_stat.html +5,No records tagged.,
apps/frappe/frappe/templates/pages/print.py +187,No template found at path: {0},
apps/frappe/frappe/public/js/frappe/list/doclistview.js +343,No {0} found,
apps/frappe/frappe/templates/pages/print.py +161,No {0} permission,
apps/frappe/frappe/public/js/frappe/form/workflow.js +33,None: End of Workflow,
apps/frappe/frappe/public/js/frappe/ui/filters/edit_filter.html +10,Not Equals,
apps/frappe/frappe/templates/pages/404.html +3,Not Found,
apps/frappe/frappe/public/js/frappe/ui/filters/edit_filter.html +9,Not In,
apps/frappe/frappe/public/js/frappe/ui/filters/edit_filter.html +11,Not Like,
apps/frappe/frappe/public/js/frappe/form/linked_with.js +86,Not Linked to any record.,
apps/frappe/frappe/website/render.py +207,Not Permitted,
apps/frappe/frappe/website/doctype/blog_post/blog_post_list.js +7,Not Published,
apps/frappe/frappe/public/js/frappe/form/toolbar.js +308,Not Saved,
apps/frappe/frappe/core/doctype/scheduler_log/scheduler_log_list.js +7,Not Seen,
DocType: Bulk Email,Not Sent,
apps/frappe/frappe/templates/pages/login.html +46,Not a user yet? Sign up,
apps/frappe/frappe/utils/csvutils.py +74,Not a valid Comma Separated Value (CSV File),
apps/frappe/frappe/workflow/doctype/workflow/workflow_list.js +7,Not active,
apps/frappe/frappe/auth.py +214,Not allowed from this IP Address,
apps/frappe/frappe/core/page/data_import_tool/importer.py +178,Not allowed to Import,
apps/frappe/frappe/permissions.py +266,Not allowed to access {0} with {1} = {2},
apps/frappe/frappe/model/base_document.py +505,Not allowed to change {0} after submission,
apps/frappe/frappe/core/doctype/user/user.py +430,Not allowed to reset the password of {0},
apps/frappe/frappe/public/js/frappe/form/linked_with.js +86,Not enough permission to see links.,
apps/frappe/frappe/public/js/frappe/request.js +75,Not found,
apps/frappe/frappe/core/doctype/page/page.py +33,Not in Developer Mode,
apps/frappe/frappe/core/doctype/doctype/doctype.py +68,Not in Developer Mode! Set in site_config.json or make 'Custom' DocType.,
apps/frappe/frappe/public/js/frappe/request.js +82,Not permitted,
apps/frappe/frappe/desk/page/applications/applications.js +45,Not set,
DocType: Note,Note,
DocType: Note,Note is a free page where users can share documents / notes,
DocType: Website Slideshow,"Note: For best results, images must be of the same size and width must be greater than height.",
DocType: System Settings,Note: Multiple sessions will be allowed in case of mobile device,
apps/frappe/frappe/public/js/frappe/form/workflow.js +42,Note: Other permission rules may also apply,
apps/frappe/frappe/public/js/frappe/list/list_permission_footer.html +20,Note: fields having empty value for above criteria are not filtered out.,
apps/frappe/frappe/desk/doctype/note/note_list.js +3,Notes,
apps/frappe/frappe/core/page/data_import_tool/exporter.py +60,Notes:,
apps/frappe/frappe/public/js/frappe/ui/listing.js +52,Nothing to show,
apps/frappe/frappe/public/js/frappe/views/ganttview.js +79,Nothing to show for this selection,
DocType: Communication,Notification,
DocType: Email Account,Notifications and bulk mails will be sent from this outgoing server.,
apps/frappe/frappe/public/js/frappe/form/footer/assign_to.js +178,Notify by Email,
DocType: Email Account,Notify if unreplied,
DocType: Email Account,Notify if unreplied for (in mins),
apps/frappe/frappe/desk/page/activity/activity.js +204,Nov,
DocType: System Settings,Number Format,
apps/frappe/frappe/public/js/frappe/ui/editor.html +12,Number list,
apps/frappe/frappe/desk/page/activity/activity.js +204,Oct,
apps/frappe/frappe/templates/pages/update-password.html +12,Old Password,
apps/frappe/frappe/public/js/frappe/views/communication.js +436,"On {0}, {1} wrote:",
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html +35,"Once you have set this, the users will only be able access documents (eg. Blog Post) where the link exists (eg. Blogger).",
apps/frappe/frappe/templates/pages/complete_signup.html +13,One Last Step,
apps/frappe/frappe/core/page/data_import_tool/exporter.py +134,One of,
apps/frappe/frappe/core/doctype/report/report.py +29,Only Administrator allowed to create Query / Script Reports,
apps/frappe/frappe/core/doctype/page/page.py +35,Only Administrator can edit,
apps/frappe/frappe/core/doctype/report/report.py +24,Only Administrator can save a standard report. Please rename and save.,
DocType: Workflow Document State,Only Allow Edit For,
apps/frappe/frappe/core/page/data_import_tool/importer.py +45,Only allowed {0} rows in one import,
apps/frappe/frappe/public/js/frappe/upload.js +131,"Only image extensions (.gif, .jpg, .jpeg, .tiff, .png, .svg) allowed",
apps/frappe/frappe/core/page/data_import_tool/exporter.py +65,Only mandatory fields are necessary for new records. You can delete non-mandatory columns if you wish.,
apps/frappe/frappe/templates/includes/login/login.js +126,Oops! Something went wrong,
DocType: Communication,Open,
apps/frappe/frappe/public/js/frappe/form/control.js +1018,Open Link,
apps/frappe/frappe/public/js/frappe/ui/editor.js +443,Open Link in a new Window,
apps/frappe/frappe/public/js/frappe/ui/toolbar/about.js +7,Open Source Applications for the Web,
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js +97,Open a module or tool,
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js +237,Open {0},
DocType: Communication,Opened,
apps/frappe/frappe/custom/doctype/custom_field/custom_field.js +55,Option 1,
apps/frappe/frappe/custom/doctype/custom_field/custom_field.js +55,Option 2,
apps/frappe/frappe/custom/doctype/custom_field/custom_field.js +55,Option 3,
DocType: Email Alert Recipient,Optional: Alert will only be sent if value is a valid email id.,
DocType: Email Alert Recipient,Optional: Always send to these ids. Each email id on a new row,
DocType: Email Alert,Optional: The alert will be sent if this expression is true,
DocType: DocField,Options,
apps/frappe/frappe/core/doctype/doctype/doctype.py +309,Options 'Dynamic Link' type of field must point to another Link Field with options as 'DocType',
DocType: Custom Field,Options Help,
apps/frappe/frappe/custom/doctype/custom_field/custom_field.js +55,Options for select. Each option on a new line.,
apps/frappe/frappe/core/doctype/doctype/doctype.py +287,Options must be a valid DocType for field {0} in row {1},
apps/frappe/frappe/model/base_document.py +406,Options not set for link field {0},
apps/frappe/frappe/core/doctype/doctype/doctype.py +281,Options requried for Link or Table type field {0} in row {1},
apps/frappe/frappe/public/js/frappe/form/control.js +774,Or,
DocType: About Us Settings,Org History,
DocType: About Us Settings,Org History Heading,
DocType: Communication,Other,
DocType: Email Account,Outlook.com,
DocType: Standard Reply,Owner,
DocType: Print Settings,PDF Page Size,
DocType: Print Settings,PDF Settings,
apps/frappe/frappe/utils/pdf.py +33,PDF generation failed because of broken image links,
DocType: Page,Page,
DocType: Page,Page HTML,
DocType: Page,Page Name,
DocType: Page Role,Page Role,
DocType: Web Page,Page content,
apps/frappe/frappe/templates/pages/404.html +6,Page missing or moved,
apps/frappe/frappe/public/js/frappe/views/container.js +55,Page not found,
DocType: Web Page,"Page to show on the website
",
DocType: Web Page,Page url name (auto-generated),
apps/frappe/frappe/templates/print_formats/standard.html +18,Page {0} of {1},
apps/frappe/frappe/config/core.py +22,Pages in Desk (place holders),
apps/frappe/frappe/public/js/frappe/ui/editor.html +25,Paragraph,
apps/frappe/frappe/public/js/frappe/model/model.js +31,Parent,
DocType: Error Snapshot,Parent Error Snapshot,
DocType: Top Bar Item,Parent Label,
apps/frappe/frappe/core/page/data_import_tool/data_import_tool.py +15,Parent Table,
DocType: Web Page,Parent Web Page,
DocType: Blog Category,Parent Website Route,
DocType: Event,Participants,
DocType: DocField,Password,
apps/frappe/frappe/templates/emails/password_reset.html +1,Password Reset,
apps/frappe/frappe/core/doctype/user/user.py +160,Password Update,
apps/frappe/frappe/templates/emails/password_update.html +1,Password Update Notification,
apps/frappe/frappe/templates/pages/update-password.html +65,Password Updated,
apps/frappe/frappe/core/doctype/user/user.py +437,Password reset instructions have been sent to your email,
apps/frappe/frappe/core/doctype/file/file_list.js +118,Paste,
DocType: Patch Log,Patch,
DocType: Patch Log,Patch Log,
DocType: DocField,Percent,
DocType: DocField,Perm Level,
apps/frappe/frappe/public/js/legacy/form.js +728,Permanently Cancel {0}?,
apps/frappe/frappe/public/js/legacy/form.js +705,Permanently Submit {0}?,
apps/frappe/frappe/public/js/frappe/model/model.js +491,Permanently delete {0}?,
DocType: Custom Field,Permission Level,
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html +22,Permission Levels,
DocType: DocType,Permission Rules,
apps/frappe/frappe/permissions.py +332,Permission already set,
DocType: DocField,Permissions,
DocType: DocType,Permissions Settings,
apps/frappe/frappe/core/page/user_permissions/user_permissions.js +154,Permissions Updated,
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html +10,Permissions are automatically translated to Standard Reports and Searches.,
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html +5,"Permissions are set on Roles and Document Types (called DocTypes) by setting rights like Read, Write, Create, Delete, Submit, Cancel, Amend, Report, Import, Export, Print, Email and Set User Permissions.",
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html +26,Permissions at higher levels are Field Level permissions. All Fields have a Permission Level set against them and the rules defined at that permissions apply to the field. This is useful in case you want to hide or make certain field read-only for certain Roles.,
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html +24,"Permissions at level 0 are Document Level permissions, i.e. they are primary for access to the document.",
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js +169,Permissions can be managed via Setup &gt; Role Permissions Manager,
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html +6,Permissions get applied on Users based on what Roles they are assigned.,
,Permitted Documents For User,
DocType: Communication,Phone,
DocType: Communication,Phone No.,
apps/frappe/frappe/public/js/frappe/views/reports/reportview.js +433,Pick Columns,
DocType: Contact Us Settings,Pincode,
apps/frappe/frappe/website/doctype/website_theme/website_theme.py +35,Please Duplicate this Website Theme to customize.,
apps/frappe/frappe/core/page/user_permissions/user_permissions.js +144,Please attach a file,
apps/frappe/frappe/public/js/frappe/form/control.js +1000,Please attach a file first.,
apps/frappe/frappe/public/js/frappe/upload.js +83,Please attach a file or set a URL,
apps/frappe/frappe/templates/emails/password_reset.html +4,Please click on the following link to set your new password,
apps/frappe/frappe/core/page/data_import_tool/importer.py +38,Please do not change the rows above {0},
apps/frappe/frappe/core/page/data_import_tool/exporter.py +61,Please do not change the template headings.,
apps/frappe/frappe/print/doctype/print_format/print_format.js +14,Please duplicate this to make changes,
apps/frappe/frappe/public/js/frappe/form/print.js +72,Please enable pop-ups,
apps/frappe/frappe/utils/oauth.py +209,Please ensure that your profile has an email address,
apps/frappe/frappe/templates/includes/contact.js +11,"Please enter both your email and message so that we \
				can get back to you. Thanks!",
apps/frappe/frappe/templates/base.html +145,Please enter email address,
apps/frappe/frappe/integrations/doctype/dropbox_backup/dropbox_backup.py +199,Please install dropbox python module,
apps/frappe/frappe/templates/generators/web_form.html +37,Please login to create a new {0},
apps/frappe/frappe/core/page/data_import_tool/importer.py +70,Please make sure that there are no empty columns in the file.,
apps/frappe/frappe/model/document.py +443,Please refresh to get the latest document.,
apps/frappe/frappe/public/js/legacy/form.js +136,Please save before attaching.,
apps/frappe/frappe/public/js/frappe/form/footer/assign_to.js +87,Please save the document before assignment,
apps/frappe/frappe/public/js/frappe/form/footer/assign_to.js +138,Please save the document before removing assignment,
apps/frappe/frappe/public/js/frappe/form/control.js +765,Please save the document before uploading.,
apps/frappe/frappe/print/doctype/print_format/print_format.js +31,Please select DocType first,
apps/frappe/frappe/utils/file_manager.py +31,Please select a file or url,
apps/frappe/frappe/model/rename_doc.py +334,Please select a valid csv file with data,
apps/frappe/frappe/model/db_query.py +449,Please select atleast 1 column from {0} to sort,
apps/frappe/frappe/integrations/doctype/dropbox_backup/dropbox_backup.py +202,Please set Dropbox access keys in your site config,
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js +255,Please set filters,
apps/frappe/frappe/public/js/frappe/form/control.js +1287,Please set {0} first,
apps/frappe/frappe/email/smtp.py +55,Please setup default Email Account from Setup > Email > Email Account,
apps/frappe/frappe/integrations/doctype/dropbox_backup/dropbox_backup.js +12,Please specify,
apps/frappe/frappe/core/report/permitted_documents_for_user/permitted_documents_for_user.py +28,Please specify doctype,
apps/frappe/frappe/core/report/permitted_documents_for_user/permitted_documents_for_user.py +25,Please specify user,
apps/frappe/frappe/email/doctype/email_alert/email_alert.py +18,Please specify which date field must be checked,
apps/frappe/frappe/email/doctype/email_alert/email_alert.py +21,Please specify which value field must be checked,
apps/frappe/frappe/core/page/user_permissions/user_permissions.py +105,Please upload using the same template as download.,
DocType: DocType,Plugin,
DocType: Email Account,Port,
apps/frappe/frappe/desk/page/applications/applications.js +49,Portal,
apps/frappe/frappe/desk/page/messages/messages_main.html +12,Post,
DocType: Blogger,Posts,
apps/frappe/frappe/website/doctype/blog_post/blog_post.py +99,Posts by {0},
apps/frappe/frappe/website/doctype/blog_post/blog_post.py +95,Posts filed under {0},
DocType: DocField,Precision,
apps/frappe/frappe/core/doctype/doctype/doctype.py +319,Precision should be between 1 and 6,
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js +224,Press Esc to close,
DocType: File,Preview,
DocType: File,Preview HTML,
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard_page.html +16,Previous,
DocType: Workflow State,Primary,
DocType: DocPerm,Print,
DocType: Print Format,Print Format,
DocType: Print Format,Print Format Builder,
DocType: Print Format,Print Format Help,
DocType: Print Format,Print Format Type,
apps/frappe/frappe/templates/pages/print.py +173,Print Format {0} is disabled,
DocType: DocField,Print Hide,
DocType: DocField,Print Hide If No Value,
DocType: Print Settings,Print Settings,
DocType: Print Settings,Print Style,
DocType: Print Settings,Print Style Preview,
DocType: DocField,Print Width,
DocType: Customize Form Field,"Print Width of the field, if the field is a column in a table",
DocType: Print Settings,"Print with Letterhead, unless unchecked in a particular Document",
apps/frappe/frappe/config/setup.py +143,Printing,
DocType: ToDo,Priority,
DocType: Event,Private,
apps/frappe/frappe/config/desk.py +33,Private and public Notes.,
apps/frappe/frappe/public/js/frappe/upload.js +112,Private or Public?,
DocType: Email Account,ProTip: Add <code>Reference: {{ reference_doctype }} {{ reference_name }}</code> to send document reference,
apps/frappe/frappe/public/js/frappe/form/toolbar.js +246,ProTip: You can also use Ctrl+S to Save,
DocType: Property Setter,Property,
DocType: Property Setter,Property Setter,
DocType: Property Setter,Property Setter overrides a standard DocType or Field property,
DocType: Property Setter,Property Type,
DocType: Event,Public,
DocType: Blog Category,Published,
DocType: Blog Post,Published On,
apps/frappe/frappe/desk/page/applications/application_row.html +24,Publisher,
DocType: Currency,Purchase User,
DocType: Error Snapshot,Pyver,
DocType: Report,Query,
DocType: Contact Us Settings,Query Options,
DocType: Report,Query Report,
apps/frappe/frappe/desk/query_report.py +80,Query must be a SELECT,
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html +3,Quick Help for Setting Permissions,
apps/frappe/frappe/desk/doctype/todo/todo.js +30,Re-open,
apps/frappe/frappe/email/doctype/email_account/email_account.py +342,Re: ,
apps/frappe/frappe/public/js/frappe/views/communication.js +121,Re: {0},
DocType: DocPerm,Read,
DocType: DocField,Read Only,
DocType: Communication,Received,
DocType: Bulk Email,Recipient,
DocType: Communication,Recipient Unsubscribed,
DocType: Email Alert,Recipients,
apps/frappe/frappe/core/page/data_import_tool/data_import_main.html +33,"Recommended bulk editing records via import, or understanding the import format.",
apps/frappe/frappe/core/page/data_import_tool/data_import_main.html +24,Recommended for inserting new records.,
apps/frappe/frappe/model/document.py +429,Record does not exist,
apps/frappe/frappe/sessions.py +112,Redis cache server not running. Please contact Administrator / Tech support,
apps/frappe/frappe/public/js/frappe/ui/editor.html +62,Reduce indent (Shift+Tab),
DocType: Report,Ref DocType,
DocType: Event,Ref Name,
DocType: Event,Ref Type,
DocType: Communication,Reference,
DocType: Email Alert,Reference Date,
DocType: Bulk Email,Reference DocName,
DocType: Communication,Reference DocType,
apps/frappe/frappe/email/doctype/email_unsubscribe/email_unsubscribe.py +13,Reference DocType and Reference Name are required,
DocType: Communication,Reference Name,
DocType: Communication,Reference Owner,
DocType: ToDo,Reference Type,
apps/frappe/frappe/templates/emails/auto_reply.html +3,Reference: {0} {1},
apps/frappe/frappe/desk/page/activity/activity.js +46,Refresh,
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js +48,Refresh Form,
apps/frappe/frappe/public/js/frappe/list/list_sidebar.js +61,Refresh Stats,
apps/frappe/frappe/core/doctype/user/user.js +41,Refreshing...,
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard.js +331,Region,
apps/frappe/frappe/desk/page/applications/applications.js +50,Regional Extensions,
apps/frappe/frappe/core/doctype/user/user.py +406,Registered but disabled.,
apps/frappe/frappe/core/doctype/user/user.py +425,Registration Details Emailed.,
DocType: Communication,Rejected,
apps/frappe/frappe/core/doctype/error_snapshot/error_snapshot_list.js +9,Relapsed,
DocType: Error Snapshot,Relapses,
apps/frappe/frappe/public/js/frappe/form/toolbar.js +137,Reload,
apps/frappe/frappe/public/js/frappe/form/grid_form.html +14,Remove,
apps/frappe/frappe/public/js/frappe/ui/filters/filters.js +359,Remove Filter,
apps/frappe/frappe/public/js/frappe/ui/editor.html +51,Remove Link,
apps/frappe/frappe/print/page/print_format_builder/print_format_builder.js +370,Remove Section,
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js +53,Remove all customizations?,
apps/frappe/frappe/utils/file_manager.py +257,Removed {0},
apps/frappe/frappe/public/js/frappe/form/toolbar.js +132,Rename,
apps/frappe/frappe/config/setup.py +109,Rename many items by uploading a .csv file.,
apps/frappe/frappe/public/js/frappe/model/model.js +511,Rename {0},
apps/frappe/frappe/core/doctype/communication/communication.js +24,Reopen,
DocType: Print Settings,Repeat Header and Footer in PDF,
DocType: Event,Repeat On,
DocType: Event,Repeat Till,
DocType: Event,Repeat this Event,
DocType: Communication,Replied,
apps/frappe/frappe/public/js/frappe/form/footer/timeline_item.html +60,Reply,
DocType: DocPerm,Report,
DocType: Report,Report Builder,
apps/frappe/frappe/core/doctype/report/report.js +5,Report Builder reports are managed directly by the report builder. Nothing to do.,
DocType: DocField,Report Hide,
DocType: Report,Report Manager,
DocType: Report,Report Name,
DocType: Report,Report Type,
apps/frappe/frappe/public/js/frappe/ui/toolbar/navbar.html +41,Report an Issue,
apps/frappe/frappe/core/doctype/doctype/doctype.py +519,Report cannot be set for Single types,
apps/frappe/frappe/config/setup.py +61,Report of all document shares,
apps/frappe/frappe/public/js/frappe/request.js +295,Report this issue,
apps/frappe/frappe/public/js/frappe/views/reports/reportview.js +553,Report was not saved (there were errors),
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js +226,Report {0},
apps/frappe/frappe/desk/query_report.py +26,Report {0} is disabled,
DocType: User,Represents a User in the system.,
DocType: Workflow Document State,Represents the states allowed in one document and role assigned to change the state.,
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js +180,Reqd,
apps/frappe/frappe/public/js/frappe/request.js +121,Request Timed Out,
apps/frappe/frappe/public/js/frappe/views/reports/grid_report.js +170,Reset Filters,
apps/frappe/frappe/templates/pages/update-password.html +3,Reset Password,
DocType: User,Reset Password Key,
apps/frappe/frappe/core/page/permission_manager/permission_manager.js +95,Reset Permissions for {0}?,
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js +52,Reset to defaults,
DocType: Standard Reply,Response,
apps/frappe/frappe/core/page/permission_manager/permission_manager.js +494,Restore Original Permissions,
DocType: User,Restrict IP,
DocType: User,Restrict user from this IP address only. Multiple IP addresses can be added by separating with commas. Also accepts partial IP addresses like (111.111.111),
apps/frappe/frappe/model/db_schema.py +137,Reverting length to {0} for '{1}' in '{2}'; Setting the length as {3} will cause truncation of data.,
apps/frappe/frappe/public/js/frappe/form/control.js +1391,Rich Text,
DocType: Top Bar Item,Right,
DocType: DocPerm,Role,
DocType: Role,Role Name,
apps/frappe/frappe/core/doctype/user/user.js +317,Role Permissions,
,Role Permissions Manager,
DocType: DocPerm,Role and Level,
apps/frappe/frappe/core/doctype/userrole/userrole.py +14,Role exists,
DocType: Page,Roles,
DocType: User,Roles Assigned,
DocType: User,Roles HTML,
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html +7,Roles can be set for users from their User page.,
apps/frappe/frappe/utils/nestedset.py +194,Root {0} cannot be deleted,
apps/frappe/frappe/permissions.py +269,Row,
apps/frappe/frappe/model/base_document.py +447,Row #{0}:,
apps/frappe/frappe/custom/doctype/customize_form/customize_form.py +132,Row {0}: Not allowed to enable Allow on Submit for standard fields,
DocType: Workflow,Rules defining transition of state in the workflow.,
DocType: Workflow,"Rules for how states are transitions, like next state and which role is allowed to change state etc.",
DocType: System Settings,Run scheduled jobs only if checked,
DocType: Email Account,SMTP Server,
DocType: Email Account,SMTP Settings for outgoing emails,
DocType: Currency,Sales User,
apps/frappe/frappe/core/doctype/file/file.py +134,Same file has already been attached to the record,
DocType: Custom Script,Sample,
DocType: Event,Saturday,
DocType: Email Alert,Save,
apps/frappe/frappe/print/page/print_format_builder/print_format_builder.js +656,Saved,
apps/frappe/frappe/core/page/permission_manager/permission_manager.js +476,Saved!,
apps/frappe/frappe/public/js/frappe/form/save.js +11,Saving,
DocType: System Settings,Scheduler Last Event,
DocType: Scheduler Log,Scheduler Log,
DocType: Custom Script,Script,
DocType: Report,Script Report,
DocType: Custom Script,Script Type,
apps/frappe/frappe/config/core.py +27,Script or Query reports,
DocType: Website Script,Script to attach to all web pages.,
apps/frappe/frappe/desk/page/applications/applications.js +59,Search,
apps/frappe/frappe/core/page/desktop/all_applications_dialog.html +1,Search Application,
DocType: DocType,Search Fields,
apps/frappe/frappe/core/doctype/doctype/doctype.py +375,Search Fields should contain valid fieldnames,
apps/frappe/frappe/desk/page/applications/applications.js +61,Search Results,
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js +95,Search in a document type,
apps/frappe/frappe/public/js/frappe/ui/toolbar/navbar.html +58,Search or type a command,
DocType: DocField,Section Break,
DocType: System Settings,Security,
DocType: User,Security Settings,
DocType: Communication,Seen,
DocType: DocField,Select,
apps/frappe/frappe/public/js/frappe/list/list_item_main_head.html +23,Select All,
apps/frappe/frappe/public/js/frappe/views/communication.js +80,Select Attachments,
apps/frappe/frappe/desk/page/applications/applications.js +44,Select Category...,
apps/frappe/frappe/print/page/print_format_builder/print_format_builder_field.html +22,Select Columns,
DocType: Web Form,Select DocType,
apps/frappe/frappe/core/page/permission_manager/permission_manager.js +48,Select Document Type,
apps/frappe/frappe/core/page/permission_manager/permission_manager.js +140,Select Document Type or Role to start.,
apps/frappe/frappe/core/page/permission_manager/permission_manager.js +249,Select Document Types,
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html +34,Select Document Types to set which User Permissions are used to limit access.,
apps/frappe/frappe/public/js/frappe/views/communication.js +77,Select Print Format,
apps/frappe/frappe/print/page/print_format_builder/print_format_builder.js +75,Select Print Format to Edit,
apps/frappe/frappe/public/js/frappe/views/reports/reportview.js +530,Select Report Name,
apps/frappe/frappe/core/page/permission_manager/permission_manager.js +54,Select Role,
apps/frappe/frappe/print/page/print_format_builder/print_format_builder.js +482,Select Table Columns for {0},
apps/frappe/frappe/public/js/frappe/views/reports/grid_report.js +891,Select To Download:,
apps/frappe/frappe/core/page/data_import_tool/data_import_main.html +7,Select Type,
apps/frappe/frappe/core/page/data_import_tool/data_import_main.html +5,Select Type of Document to Download,
apps/frappe/frappe/core/page/user_permissions/user_permissions.js +68,Select User,
apps/frappe/frappe/core/page/user_permissions/user_permissions.js +222,Select User or DocType to start.,
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard.js +252,Select Your Language,
apps/frappe/frappe/website/doctype/website_settings/website_settings.js +72,Select a Banner Image first.,
apps/frappe/frappe/print/page/print_format_builder/print_format_builder.js +102,Select a DocType to make a new format,
apps/frappe/frappe/print/page/print_format_builder/print_format_builder_start.html +2,Select an existing format to edit or start a new format.,
DocType: Website Settings,Select an image of approx width 150px with a transparent background for best results.,
apps/frappe/frappe/public/js/frappe/views/calendar.js +90,Select dates to create a new ,
apps/frappe/frappe/public/js/frappe/form/control.js +775,Select from existing attachments,
apps/frappe/frappe/core/page/modules_setup/modules_setup.js +18,"Select modules to be shown (based on permission). If hidden, they will be hidden for all users.",
apps/frappe/frappe/public/js/frappe/views/calendar.js +86,Select or drag across time slots to create a new event.,
apps/frappe/frappe/public/js/frappe/list/doclistview.js +452,Select records for assignment,
DocType: Top Bar Item,"Select target = ""_blank"" to open in a new page.",
DocType: Custom Field,Select the label after which you want to insert new field.,
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard.js +333,"Select your Country, Time Zone and Currency",
apps/frappe/frappe/public/js/frappe/form/link_selector.js +21,Select {0},
DocType: Bulk Email,Send After,
DocType: Email Alert,Send Alert On,
apps/frappe/frappe/public/js/frappe/views/communication.js +65,Send As Email,
DocType: Dropbox Backup,Send Backups to Dropbox,
DocType: Print Settings,Send Email Print Attachments as PDF (Recommended),
DocType: Email Account,Send Notification to,
DocType: Dropbox Backup,Send Notifications To,
DocType: User,Send Notifications for Transactions I Follow,
apps/frappe/frappe/templates/pages/login.html +72,Send Password,
DocType: User,Send Password Update Notification,
DocType: Print Settings,Send Print as PDF,
DocType: User,Send Welcome Email,
DocType: Email Alert,Send alert if date matches this field's value,
DocType: Email Alert,Send alert if this field's value changes,
DocType: Event,Send an email reminder in the morning,
DocType: Email Alert,Send days before or after the reference date,
DocType: Contact Us Settings,Send enquiries to this email address,
apps/frappe/frappe/public/js/frappe/views/communication.js +67,Send me a copy,
DocType: ToDo,Sender,
DocType: Bulk Email,Sending,
DocType: Communication,Sent,
DocType: Communication,Sent or Received,
apps/frappe/frappe/desk/page/activity/activity.js +204,Sep,
apps/frappe/frappe/core/doctype/doctype/doctype.py +118,Series {0} already used in {1},
DocType: Print Format,Server,
apps/frappe/frappe/public/js/frappe/request.js +116,Server Error: Please check your server logs or contact tech support.,
DocType: Email Account,Service,
apps/frappe/frappe/public/js/frappe/request.js +214,Session Expired. Logging you out,
DocType: System Settings,Session Expiry,
DocType: System Settings,Session Expiry Mobile,
DocType: System Settings,Session Expiry in Hours e.g. 06:00,
apps/frappe/frappe/core/doctype/system_settings/system_settings.py +19,Session Expiry must be in format {0},
apps/frappe/frappe/core/page/permission_manager/permission_manager.js +428,Set,
DocType: Website Settings,Set Banner from Image,
DocType: User,Set New Password,
DocType: DocField,Set Only Once,
apps/frappe/frappe/config/setup.py +32,Set Permissions on Document Types and Roles,
apps/frappe/frappe/config/setup.py +39,Set Permissions per User,
apps/frappe/frappe/public/js/frappe/form/link_selector.js +136,Set Quantity,
DocType: DocPerm,Set User Permissions,
DocType: Property Setter,Set Value,
apps/frappe/frappe/config/setup.py +155,"Set default format, page size, print style etc.",
DocType: DocField,Set non-standard precision for a Float or Currency field,
apps/frappe/frappe/config/setup.py +102,Set numbering series for transactions.,
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js +154,Set the display label for the field,
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard.js +121,Setting Up,
apps/frappe/frappe/config/setup.py +66,Settings,
apps/frappe/frappe/config/website.py +69,Settings for About Us Page.,
DocType: Contact Us Settings,Settings for Contact Us Page,
apps/frappe/frappe/config/website.py +74,Settings for Contact Us Page.,
DocType: About Us Settings,Settings for the About Us Page,
DocType: DocType,Setup,
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html +8,Setup > User,
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html +33,Setup > User Permissions Manager,
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard.js +131,Setup Complete,
apps/frappe/frappe/config/setup.py +133,Setup Email Alert based on various criteria.,
,Setup Wizard,
apps/frappe/frappe/config/website.py +49,Setup of fonts and background.,
apps/frappe/frappe/config/website.py +44,"Setup of top navigation bar, footer and logo.",
DocType: DocPerm,Share,
apps/frappe/frappe/public/js/frappe/form/share.js +112,Share With,
apps/frappe/frappe/public/js/frappe/form/set_sharing.html +39,Share this document with,
